Date,Open,High,Low,Close,Adj Close,Volume
2022-12-28,130.19000244140625,130.86000061035156,129.27999877929688,129.30999755859375,125.04835510253906,964800
2022-12-29,129.5500030517578,130.72999572753906,128.85000610351562,129.99000549316406,125.7059555053711,875700
2022-12-30,129.61000061035156,129.61000061035156,127.3499984741211,128.0800018310547,123.85889434814453,1401300
2023-01-03,128.4199981689453,128.83999633789062,125.8499984741211,126.95999908447266,122.77578735351562,2307100
2023-01-04,127.6500015258789,129.22000122070312,127.33999633789062,128.67999267578125,124.4391098022461,1139400
2023-01-05,128.27000427246094,128.55999755859375,126.77999877929688,127.69999694824219,123.49140930175781,1078200
2023-01-06,128.3800048828125,130.6999969482422,127.83999633789062,130.2899932861328,125.99603271484375,1559400
2023-01-09,130.69000244140625,131.25,129.47000122070312,129.75999450683594,125.4835205078125,1211200
2023-01-10,129.80999755859375,130.35000610351562,128.19000244140625,129.39999389648438,125.13536071777344,1306800
2023-01-11,129.6199951171875,130.5,128.99000549316406,129.69000244140625,125.41582489013672,1258300
2023-01-12,129.69000244140625,129.8699951171875,128.75,128.88999938964844,124.64219665527344,1070300
2023-01-13,128.1699981689453,130.2899932861328,128.13999938964844,130.22000122070312,125.92837524414062,1260500
2023-01-17,130.58999633789062,131.5800018310547,129.77000427246094,130.3300018310547,126.03473663330078,1177800
2023-01-18,130.88999938964844,131.3699951171875,128.3800048828125,128.72000122070312,124.47779083251953,1325100
2023-01-19,128.3300018310547,128.49000549316406,125.97000122070312,126.05000305175781,121.89579010009766,1473700
2023-01-20,126.54000091552734,127.20999908447266,125.88999938964844,126.62999725341797,122.4566650390625,1649800
2023-01-23,126.98999786376953,127.56999969482422,126.13999938964844,126.66999816894531,122.49535369873047,1437300
2023-01-24,126.25,128.67999267578125,126.04000091552734,128.50999450683594,124.27470397949219,1543700
2023-01-25,128.0399932861328,129.1999969482422,126.48999786376953,129.1999969482422,124.94196319580078,1425700
2023-01-26,129.5800018310547,129.99000549316406,128.3000030517578,129.0399932861328,124.78723907470703,1358400
2023-01-27,129.00999450683594,129.0399932861328,127.5199966430664,128.1300048828125,123.90724182128906,1407500
2023-01-30,127.95999908447266,129.30999755859375,127.9000015258789,129.0399932861328,124.78723907470703,1457000
2023-01-31,129.4199981689453,130.55999755859375,128.6199951171875,130.50999450683594,126.20877838134766,2076500
2023-02-01,130.1300048828125,130.58999633789062,128.19000244140625,129.00999450683594,124.75823211669922,1716300
2023-02-02,129.2100067138672,129.6199951171875,127.33000183105469,128.2100067138672,123.98461151123047,1333800
2023-02-03,127.55999755859375,127.87999725341797,126.16000366210938,127.01000213623047,122.82415008544922,1474600
2023-02-06,126.9000015258789,129.13999938964844,126.48999786376953,129.05999755859375,124.80658721923828,2063900
2023-02-07,128.58999633789062,129.57000732421875,127.11000061035156,129.33999633789062,125.0773696899414,1652600
2023-02-08,127.41999816894531,131.5,127.41999816894531,131.4199981689453,127.08880615234375,3574600
2023-02-09,132.27999877929688,133.58999633789062,130.83999633789062,131.16000366210938,126.8373794555664,2524200
2023-02-10,131.0399932861328,131.67999267578125,130.67999267578125,131.30999755859375,126.98240661621094,1576300
2023-02-13,131.85000610351562,133.77000427246094,131.60000610351562,132.52000427246094,128.15255737304688,2178500
2023-02-14,132.38999938964844,132.85000610351562,130.8000030517578,130.8300018310547,126.51824188232422,1711600
2023-02-15,130.0399932861328,131.8699951171875,129.8800048828125,131.6699981689453,127.33055877685547,1456500
2023-02-16,130.72999572753906,132.64999389648438,129.82000732421875,131.72000122070312,127.37892150878906,1922700
2023-02-17,131.7899932861328,132.25,131.24000549316406,132.0399932861328,127.68838500976562,1253000
2023-02-21,130.8800048828125,131.19000244140625,130.19000244140625,130.61000061035156,126.88689422607422,1739800
2023-02-22,131.0399932861328,131.0399932861328,128.94000244140625,129.30999755859375,125.62396240234375,1977100
2023-02-23,129.5,130.02999877929688,128.3000030517578,128.6699981689453,125.00218963623047,2219000
2023-02-24,128.02000427246094,128.52000427246094,126.83000183105469,126.83000183105469,123.21463775634766,1836700
2023-02-27,127.66000366210938,127.76000213623047,126.08000183105469,126.56999969482422,122.9620590209961,1963100
2023-02-28,126.16000366210938,127.5999984741211,126.13999938964844,127.16000366210938,123.53522491455078,2624700
2023-03-01,126.6500015258789,127.04000091552734,125.95999908447266,126.19999694824219,122.60260009765625,1635100
2023-03-02,125.91000366210938,129.0,125.79000091552734,128.67999267578125,125.01190948486328,1212600
2023-03-03,129.05999755859375,129.7100067138672,128.5399932861328,129.6699981689453,125.97367858886719,1015500
2023-03-06,130.02999877929688,130.49000549316406,128.47999572753906,129.3000030517578,125.61424255371094,1421500
2023-03-07,129.5399932861328,130.05999755859375,126.70999908447266,126.91999816894531,123.30206298828125,1157300
2023-03-08,126.5199966430664,126.93000030517578,125.98999786376953,126.77999877929688,123.16607666015625,1142500
2023-03-09,127.52999877929688,127.9800033569336,125.68000030517578,126.05000305175781,122.45687866210938,1537500
2023-03-10,126.44000244140625,127.05000305175781,124.37000274658203,124.58000183105469,121.02877807617188,1604700
2023-03-13,123.81999969482422,127.80000305175781,123.77999877929688,124.88999938964844,121.32994079589844,1416600
2023-03-14,125.8499984741211,127.37999725341797,125.61000061035156,126.69999694824219,123.08834075927734,1378500
2023-03-15,125.37999725341797,127.19000244140625,124.63999938964844,127.12999725341797,123.50608825683594,1748400
2023-03-16,126.73999786376953,128.60000610351562,126.31999969482422,128.05999755859375,124.40957641601562,1481400
2023-03-17,128.25,128.6199951171875,126.25,126.8499984741211,123.23406982421875,1798400
2023-03-20,127.0199966430664,128.8800048828125,127.0199966430664,128.8800048828125,125.20620727539062,1190900
2023-03-21,129.5,129.5,127.62000274658203,128.5500030517578,124.8856201171875,1101300
2023-03-22,128.22000122070312,129.52999877929688,127.5999984741211,127.63999938964844,124.00154113769531,1059800
2023-03-23,127.70999908447266,128.97000122070312,126.91999816894531,127.68000030517578,124.0404052734375,1223300
2023-03-24,127.9800033569336,128.4499969482422,127.12999725341797,127.83000183105469,124.1861343383789,1193800
2023-03-27,128.42999267578125,128.7899932861328,127.83000183105469,128.2899932861328,124.63301849365234,1315000
2023-03-28,128.17999267578125,128.97999572753906,127.86000061035156,128.5,124.8370361328125,981700
2023-03-29,128.94000244140625,129.41000366210938,128.0399932861328,128.41000366210938,124.7496109008789,1104700
2023-03-30,128.6999969482422,129.55999755859375,128.4600067138672,129.3300018310547,125.64338684082031,1183100
2023-03-31,130.17999267578125,132.27000427246094,129.99000549316406,132.0800018310547,128.31500244140625,1705800
2023-04-03,132.0800018310547,133.3000030517578,131.5399932861328,133.2100067138672,129.41278076171875,1299200
2023-04-04,132.75999450683594,132.85000610351562,131.27000427246094,131.60000610351562,127.84867858886719,1493300
2023-04-05,132.00999450683594,133.00999450683594,131.9199981689453,131.94000244140625,128.17897033691406,1212400
2023-04-06,132.14999389648438,132.38999938964844,131.6199951171875,132.10000610351562,128.33444213867188,1080500
2023-04-10,131.5500030517578,131.75,130.67999267578125,131.10000610351562,127.3629150390625,1224800
2023-04-11,130.9600067138672,132.10000610351562,130.64999389648438,131.57000732421875,127.81953430175781,1113100
2023-04-12,131.6699981689453,132.77000427246094,131.4600067138672,131.97999572753906,128.2178497314453,1231100
2023-04-13,132.64999389648438,134.7100067138672,132.00999450683594,134.66000366210938,130.82144165039062,1732600
2023-04-14,134.80999755859375,135.35000610351562,134.0800018310547,134.8800048828125,131.03515625,1270400
2023-04-17,135.39999389648438,137.13999938964844,134.97999572753906,137.10000610351562,133.19189453125,2184800
2023-04-18,137.19000244140625,137.61000061035156,136.69000244140625,137.5800018310547,133.658203125,1980400
2023-04-19,137.72000122070312,138.0800018310547,136.55999755859375,137.1199951171875,133.21131896972656,1623900
2023-04-20,137.30999755859375,137.8699951171875,136.6300048828125,137.5,133.58047485351562,1082400
2023-04-21,138.33999633789062,138.52999877929688,137.05999755859375,138.3300018310547,134.38682556152344,1324900
2023-04-24,138.72999572753906,138.9499969482422,138.30999755859375,138.89999389648438,134.9405975341797,1498800
2023-04-25,139.0,139.0,137.35000610351562,137.80999755859375,133.88165283203125,1207200
2023-04-26,137.41000366210938,138.52000427246094,137.02999877929688,138.00999450683594,134.07594299316406,1451800
2023-04-27,138.5800018310547,139.92999267578125,138.16000366210938,139.8000030517578,135.81494140625,1085000
2023-04-28,139.94000244140625,140.92999267578125,139.17999267578125,140.5800018310547,136.57269287109375,1555300
2023-05-01,140.5800018310547,142.52999877929688,140.5800018310547,142.22999572753906,138.1756591796875,1696300
2023-05-02,142.14999389648438,143.25,140.9600067138672,142.89999389648438,138.82655334472656,1692800
2023-05-03,139.75,141.2100067138672,136.38999938964844,137.30999755859375,133.39588928222656,3220200
2023-05-04,136.8300018310547,137.47999572753906,135.3800048828125,136.32000732421875,132.4341278076172,1555600
2023-05-05,136.4600067138672,137.7899932861328,136.0399932861328,137.49000549316406,133.57077026367188,1361600
2023-05-08,137.4499969482422,137.67999267578125,136.4199981689453,136.52999877929688,132.6381072998047,981400
2023-05-09,136.7899932861328,137.80999755859375,136.05999755859375,137.61000061035156,133.68734741210938,1094900
2023-05-10,137.69000244140625,138.3000030517578,136.44000244140625,137.74000549316406,133.8136444091797,1595200
2023-05-11,137.8699951171875,138.27000427246094,136.6699981689453,137.33999633789062,133.425048828125,1144100
2023-05-12,137.3000030517578,138.7100067138672,137.2899932861328,138.50999450683594,134.56166076660156,1114700
2023-05-15,138.89999389648438,138.89999389648438,137.5500030517578,137.77999877929688,133.8524932861328,896200
2023-05-16,138.1999969482422,139.32000732421875,137.61000061035156,138.77999877929688,134.82400512695312,1572200
2023-05-17,139.1699981689453,139.35000610351562,136.94000244140625,137.22000122070312,133.3084716796875,1690400
2023-05-18,137.05999755859375,138.55999755859375,136.8300018310547,138.4499969482422,134.50341796875,1435400
2023-05-19,138.52000427246094,139.22000122070312,138.0800018310547,138.27999877929688,134.33822631835938,1295400
2023-05-22,138.6699981689453,139.52000427246094,134.8699951171875,134.91000366210938,131.06430053710938,1644400
2023-05-23,134.8000030517578,134.8000030517578,131.27999877929688,131.4499969482422,127.70294952392578,1828300
2023-05-24,131.52000427246094,131.75999450683594,129.8300018310547,130.8699951171875,127.13946533203125,1352200
2023-05-25,130.69000244140625,131.1999969482422,129.10000610351562,130.25999450683594,126.54686737060547,2364400
2023-05-26,129.9600067138672,130.97999572753906,129.07000732421875,129.86000061035156,126.7469482421875,2145000
2023-05-30,129.27000427246094,130.0399932861328,127.36000061035156,127.79000091552734,124.72657775878906,1843100
2023-05-31,127.70999908447266,128.89999389648438,126.91000366210938,128.69000244140625,125.6050033569336,7448300
2023-06-01,128.3800048828125,132.72000122070312,127.98999786376953,132.25,129.0796661376953,3278000
2023-06-02,132.77999877929688,134.61000061035156,132.77999877929688,134.52999877929688,131.3050079345703,2054500
2023-06-05,134.5399932861328,135.19000244140625,133.75,134.1699981689453,130.95364379882812,1562700
2023-06-06,134.4600067138672,134.86000061035156,132.0399932861328,132.8800048828125,129.69454956054688,1604200
2023-06-07,132.4600067138672,133.1300048828125,131.47000122070312,132.44000244140625,129.26510620117188,1801000
2023-06-08,131.5500030517578,133.25,131.35000610351562,133.1999969482422,130.0068817138672,1630500
2023-06-09,133.33999633789062,134.02000427246094,132.9499969482422,133.44000244140625,130.2411346435547,1309800
2023-06-12,133.5500030517578,134.75,133.2899932861328,134.6300048828125,131.40260314941406,1369100
2023-06-13,134.44000244140625,136.05999755859375,134.44000244140625,135.97999572753906,132.72023010253906,1440800
2023-06-14,136.0,136.66000366210938,135.64999389648438,136.35000610351562,133.08139038085938,2121700
2023-06-15,136.8699951171875,139.32000732421875,136.66000366210938,139.1999969482422,135.86305236816406,2078800
2023-06-16,139.6300048828125,140.5399932861328,137.77999877929688,138.5800018310547,135.25791931152344,3749500
2023-06-20,137.50999450683594,138.4600067138672,135.72999572753906,135.82000732421875,132.5640869140625,1819200
2023-06-21,135.7899932861328,137.3699951171875,135.30999755859375,136.74000549316406,133.46205139160156,1244300
2023-06-22,136.86000061035156,137.2100067138672,135.30999755859375,136.33999633789062,133.0716094970703,1339500
2023-06-23,135.88999938964844,136.7899932861328,135.3000030517578,135.60000610351562,132.34934997558594,6219800
2023-06-26,135.05999755859375,135.1699981689453,133.33999633789062,134.22999572753906,131.01220703125,1486300
2023-06-27,135.0500030517578,135.22000122070312,133.00999450683594,134.27999877929688,131.06100463867188,1593100
2023-06-28,134.25,135.25,133.42999267578125,135.16000366210938,131.91989135742188,1174600
2023-06-29,134.88999938964844,137.8000030517578,134.69000244140625,137.25999450683594,133.9695587158203,1525200
2023-06-30,137.52000427246094,138.85000610351562,137.1300048828125,138.5500030517578,135.22862243652344,1391800
2023-07-03,137.52999877929688,138.02999877929688,136.85000610351562,137.27000427246094,133.97933959960938,845600
2023-07-05,136.83999633789062,136.9600067138672,135.8800048828125,136.66000366210938,133.38392639160156,1743100
2023-07-06,135.66000366210938,136.77999877929688,133.86000061035156,133.89999389648438,130.69009399414062,1869900
2023-07-07,133.3699951171875,134.19000244140625,132.05999755859375,133.4499969482422,130.25088500976562,1530400
2023-07-10,133.77000427246094,135.6999969482422,133.69000244140625,134.80999755859375,131.57827758789062,1276000
2023-07-11,134.5,134.83999633789062,133.33999633789062,134.1699981689453,130.95364379882812,1438300
2023-07-12,135.14999389648438,136.4199981689453,134.88999938964844,135.10000610351562,131.86135864257812,1147700
2023-07-13,135.7100067138672,136.49000549316406,135.0399932861328,135.9499969482422,132.6909637451172,1372000
2023-07-14,135.9199981689453,136.30999755859375,134.88999938964844,135.55999755859375,132.310302734375,1031800
2023-07-17,135.55999755859375,136.44000244140625,135.27000427246094,135.74000549316406,132.4860076904297,1325100
2023-07-18,135.38999938964844,136.05999755859375,133.7899932861328,133.83999633789062,130.6315460205078,1593900
2023-07-19,134.0,136.02999877929688,134.0,135.92999267578125,132.67141723632812,1651200
2023-07-20,135.88999938964844,136.27999877929688,135.07000732421875,135.8800048828125,132.6226348876953,1060600
2023-07-21,136.4199981689453,137.6699981689453,135.80999755859375,137.5399932861328,134.2428436279297,1286700
2023-07-24,138.27000427246094,139.38999938964844,137.52999877929688,137.94000244140625,134.63327026367188,1148000
2023-07-25,137.2899932861328,137.63999938964844,136.30999755859375,136.99000549316406,133.70603942871094,968500
2023-07-26,136.9199981689453,137.52999877929688,135.60000610351562,137.3000030517578,134.00860595703125,1758400
2023-07-27,137.25999450683594,138.19000244140625,135.88999938964844,136.22999572753906,132.9642333984375,1385100
2023-07-28,136.86000061035156,137.36000061035156,135.66000366210938,136.94000244140625,133.65724182128906,1483400
2023-07-31,136.3300018310547,137.94000244140625,135.74000549316406,137.6699981689453,134.36972045898438,1463400
2023-08-01,137.92999267578125,137.97000122070312,135.86000061035156,136.36000061035156,133.0911407470703,1667300
2023-08-02,133.8800048828125,139.16000366210938,132.52000427246094,135.0,131.76373291015625,2702200
2023-08-03,134.41000366210938,136.25999450683594,133.47000122070312,135.6199951171875,132.36888122558594,2392300
2023-08-04,136.4199981689453,136.4199981689453,134.08999633789062,134.35000610351562,131.1293182373047,1389500
2023-08-07,134.9600067138672,136.0500030517578,134.4600067138672,135.11000061035156,131.87109375,1152500
2023-08-08,134.3000030517578,134.97999572753906,133.10000610351562,134.13999938964844,130.92434692382812,1023500
2023-08-09,134.4600067138672,134.49000549316406,133.16000366210938,133.27999877929688,130.08497619628906,889700
2023-08-10,133.57000732421875,135.50999450683594,133.57000732421875,134.3699951171875,131.1488494873047,1148900
2023-08-11,134.25,134.4499969482422,133.3800048828125,134.1999969482422,130.98292541503906,808000
2023-08-14,134.0399932861328,135.3800048828125,133.94000244140625,134.7899932861328,131.5587615966797,1484500
2023-08-15,134.80999755859375,135.22999572753906,132.66000366210938,132.72000122070312,129.53839111328125,1247500
2023-08-16,131.89999389648438,132.57000732421875,131.14999389648438,131.55999755859375,128.4062042236328,2082800
2023-08-17,131.80999755859375,131.80999755859375,129.8699951171875,129.9199981689453,126.80551147460938,1582700
2023-08-18,129.32000732421875,129.92999267578125,128.3800048828125,129.1199951171875,126.0246810913086,1307700
2023-08-21,128.97000122070312,129.7899932861328,128.50999450683594,128.8000030517578,125.71237182617188,1537100
2023-08-22,128.97000122070312,129.49000549316406,128.3000030517578,129.4499969482422,126.34677124023438,1207700
2023-08-23,129.97000122070312,130.3300018310547,129.22000122070312,129.39999389648438,126.29798126220703,1441600
2023-08-24,129.3000030517578,130.32000732421875,129.3000030517578,129.5399932861328,126.43463134765625,1131100
2023-08-25,130.33999633789062,130.8800048828125,129.6300048828125,129.74000549316406,126.62984466552734,1097300
2023-08-28,129.52999877929688,130.32000732421875,129.1999969482422,129.30999755859375,126.80142974853516,1815600
2023-08-29,129.38999938964844,130.0,128.27999877929688,128.89999389648438,126.39938354492188,1462700
2023-08-30,128.94000244140625,130.50999450683594,128.94000244140625,130.10000610351562,127.57610321044922,1617600
2023-08-31,130.13999938964844,130.82000732421875,129.3800048828125,129.3800048828125,126.87008666992188,1465300
2023-09-01,129.92999267578125,130.49000549316406,128.92999267578125,129.63999938964844,127.12503051757812,1094000
2023-09-05,129.5500030517578,129.5500030517578,128.66000366210938,128.67999267578125,126.18365478515625,1435900
2023-09-06,128.3000030517578,128.80999755859375,126.6500015258789,126.87999725341797,124.4185791015625,1710200
2023-09-07,126.9000015258789,127.52999877929688,125.94000244140625,127.19000244140625,124.72256469726562,1396800
2023-09-08,127.43000030517578,127.88999938964844,126.4000015258789,126.52999877929688,124.07536315917969,728900
2023-09-11,126.66000366210938,127.25,126.27999877929688,126.73999786376953,124.28129577636719,981700
2023-09-12,126.38999938964844,128.2899932861328,125.93000030517578,128.05999755859375,125.57568359375,1137500
2023-09-13,128.35000610351562,129.17999267578125,127.91000366210938,129.07000732421875,126.56610870361328,1436500
2023-09-14,129.8300018310547,132.35000610351562,129.3800048828125,131.69000244140625,129.13525390625,1657800
2023-09-15,131.97000122070312,131.97000122070312,127.83999633789062,127.98999786376953,125.50704193115234,2581200
2023-09-18,128.25,129.47999572753906,127.23999786376953,127.56999969482422,125.0951919555664,1253800
2023-09-19,126.95999908447266,127.43000030517578,125.83000183105469,126.7699966430664,124.31070709228516,1299300
2023-09-20,127.06999969482422,128.42999267578125,126.62000274658203,127.05000305175781,124.58528137207031,1437200
2023-09-21,126.83999633789062,126.83999633789062,124.51000213623047,124.69000244140625,122.27106475830078,1492700
2023-09-22,124.6500015258789,125.83000183105469,124.0999984741211,125.0,122.5750503540039,1534100
2023-09-25,124.5199966430664,125.4000015258789,124.2699966430664,124.97000122070312,122.54562377929688,1048500
2023-09-26,124.23999786376953,124.73999786376953,123.44999694824219,124.01000213623047,121.60425567626953,1500600
2023-09-27,124.01000213623047,124.41000366210938,121.13999938964844,121.9800033569336,119.61363983154297,1922300
2023-09-28,121.69999694824219,124.22000122070312,121.54000091552734,124.08000183105469,121.67290496826172,1722700
2023-09-29,124.83000183105469,125.3499984741211,124.26000213623047,124.94000244140625,122.5162124633789,2610000
2023-10-02,124.52999877929688,125.37999725341797,123.7699966430664,125.05999755859375,122.63387298583984,1965400
2023-10-03,124.37999725341797,124.73999786376953,122.4800033569336,122.98999786376953,120.60403442382812,2100400
2023-10-04,123.23999786376953,124.01000213623047,122.37999725341797,123.52999877929688,121.13356018066406,1381200
2023-10-05,123.55000305175781,123.91999816894531,121.66000366210938,121.83999633789062,119.4763412475586,1240200
2023-10-06,121.37999725341797,121.4000015258789,118.19000244140625,119.45999908447266,117.14252471923828,2111900
2023-10-09,118.70999908447266,119.08000183105469,117.3499984741211,118.91000366210938,116.60318756103516,1840000
2023-10-10,119.5,120.61000061035156,119.41999816894531,120.37000274658203,118.03487396240234,1643300
2023-10-11,119.19000244140625,119.62999725341797,117.62000274658203,118.37999725341797,116.0834732055664,1725500
2023-10-12,118.6500015258789,118.73999786376953,115.69999694824219,116.25,113.99478912353516,1790600
2023-10-13,115.98999786376953,117.01000213623047,115.52999877929688,116.87999725341797,114.61256408691406,1352900
2023-10-16,117.55000305175781,119.12999725341797,117.11000061035156,118.44999694824219,116.15211486816406,1627700
2023-10-17,119.04000091552734,119.9800033569336,118.87000274658203,119.44000244140625,117.12291717529297,1267500
2023-10-18,119.47000122070312,121.55999755859375,119.3499984741211,120.98999786376953,118.64283752441406,2039300
2023-10-19,120.4800033569336,121.97000122070312,118.80999755859375,120.55999755859375,118.22118377685547,1901400
2023-10-20,120.01000213623047,121.13999938964844,119.6500015258789,119.94999694824219,117.62301635742188,1568400
2023-10-23,119.11000061035156,119.61000061035156,118.47000122070312,118.76000213623047,116.45610046386719,1495700
2023-10-24,119.08999633789062,120.2699966430664,118.87999725341797,119.91000366210938,117.58379364013672,1246800
2023-10-25,119.77999877929688,121.26000213623047,119.51000213623047,120.30999755859375,117.97602844238281,985800
2023-10-26,120.70999908447266,120.97000122070312,118.7300033569336,118.75,116.4462890625,1374500
2023-10-27,119.04000091552734,120.25,118.27999877929688,119.44000244140625,117.12291717529297,2331000
2023-10-30,120.29000091552734,120.63999938964844,119.26000213623047,119.87000274658203,117.5445785522461,1551900
2023-10-31,120.61000061035156,121.36000061035156,119.41999816894531,120.86000061035156,118.51536560058594,2006600
2023-11-01,121.87999725341797,122.4800033569336,119.52999877929688,121.30000305175781,118.94682312011719,2788100
2023-11-02,122.83999633789062,125.7300033569336,122.79000091552734,124.2699966430664,121.85920715332031,1920500
2023-11-03,124.26000213623047,126.8499984741211,123.88999938964844,126.33999633789062,123.88905334472656,1754600
2023-11-06,126.37999725341797,126.70999908447266,125.5199966430664,126.38999938964844,123.93807983398438,1537900
2023-11-07,126.30999755859375,126.37999725341797,125.0,125.4800033569336,123.04573822021484,1408000
2023-11-08,125.80999755859375,126.05999755859375,125.30000305175781,125.61000061035156,123.1732177734375,1015300
2023-11-09,126.0199966430664,126.08999633789062,124.25,124.70999908447266,122.2906723022461,1096900
2023-11-10,124.55999755859375,126.08000183105469,123.5999984741211,125.94999694824219,123.5066146850586,1317200
2023-11-13,125.5,125.7699966430664,124.86000061035156,125.30999755859375,122.8790283203125,1230500
2023-11-14,126.04000091552734,128.00999450683594,126.04000091552734,127.52999877929688,125.05596923828125,1353700
2023-11-15,127.97000122070312,128.25999450683594,126.4800033569336,126.62000274658203,124.16362762451172,1309400
